timestamp,instrument,side,price,quantity
2022-11-03 11:11:36,BANKNIFTY22110341400CE,SELL,83.9,1
2022-11-03 11:11:36,BANKNIFTY22110341400PE,SELL,167.2,1
2022-11-03 11:11:36,BANKNIFTY22110341500CE,BUY,47.8,1
2022-11-03 11:11:36,BANKNIFTY22110341500PE,BUY,231.25,1
2022-11-03 11:11:46,BANKNIFTY22110341500CE,SELL,46.65,1
2022-11-03 11:11:46,BANKNIFTY22110341500PE,SELL,235.0,1
2022-11-03 11:11:46,BANKNIFTY22110341400CE,BUY,82.05,1
2022-11-03 11:11:46,BANKNIFTY22110341400PE,BUY,169.95,1
2022-11-03 11:12:12,BANKNIFTY22110341400CE,SELL,82.75,1
2022-11-03 11:12:12,BANKNIFTY22110341400PE,SELL,168.4,1
2022-11-03 11:12:12,BANKNIFTY22110341500CE,BUY,47.2,1
2022-11-03 11:12:12,BANKNIFTY22110341500PE,BUY,232.8,1
2022-11-03 11:12:15,BANKNIFTY22110341500CE,SELL,46.1,1
2022-11-03 11:12:15,BANKNIFTY22110341500PE,SELL,235.3,1
2022-11-03 11:12:15,BANKNIFTY22110341400CE,BUY,81.25,1
2022-11-03 11:12:15,BANKNIFTY22110341400PE,BUY,170.0,1
2022-11-03 11:12:25,BANKNIFTY22110341400CE,SELL,83.05,1
2022-11-03 11:12:25,BANKNIFTY22110341400PE,SELL,166.8,1
2022-11-03 11:12:25,BANKNIFTY22110341500CE,BUY,47.5,1
2022-11-03 11:12:25,BANKNIFTY22110341500PE,BUY,231.05,1
2022-11-03 11:12:32,BANKNIFTY22110341500CE,SELL,45.95,1
2022-11-03 11:12:32,BANKNIFTY22110341500PE,SELL,234.35,1
2022-11-03 11:12:32,BANKNIFTY22110341400CE,BUY,81.85,1
2022-11-03 11:12:32,BANKNIFTY22110341400PE,BUY,168.9,1
2022-11-03 11:12:35,NIFTY22110318150CE,SELL,8.0,1
2022-11-03 11:12:35,NIFTY22110318150PE,SELL,89.3,1
2022-11-03 11:12:35,NIFTY22110318100CE,BUY,22.2,1
2022-11-03 11:12:35,NIFTY22110318100PE,BUY,53.65,1
2022-11-03 11:12:42,NIFTY22110318100CE,SELL,23.25,1
2022-11-03 11:12:42,NIFTY22110318100PE,SELL,52.4,1
2022-11-03 11:12:42,NIFTY22110318150CE,BUY,8.5,1
2022-11-03 11:12:42,NIFTY22110318150PE,BUY,87.4,1
2022-11-03 11:12:43,NIFTY22110318150CE,SELL,8.5,1
2022-11-03 11:12:43,NIFTY22110318150PE,SELL,87.95,1
2022-11-03 11:12:43,NIFTY22110318100CE,BUY,23.25,1
2022-11-03 11:12:43,NIFTY22110318100PE,BUY,52.65,1
2022-11-03 11:12:45,NIFTY22110318100CE,SELL,23.2,1
2022-11-03 11:12:45,NIFTY22110318100PE,SELL,52.55,1
2022-11-03 11:12:45,NIFTY22110318150CE,BUY,8.55,1
2022-11-03 11:12:45,NIFTY22110318150PE,BUY,87.75,1
2022-11-03 11:12:47,NIFTY22110318150CE,SELL,8.35,1
2022-11-03 11:12:47,NIFTY22110318150PE,SELL,88.2,1
2022-11-03 11:12:47,NIFTY22110318100CE,BUY,22.95,1
2022-11-03 11:12:47,NIFTY22110318100PE,BUY,52.8,1
2022-11-03 11:12:54,BANKNIFTY22110341400CE,SELL,83.65,1
2022-11-03 11:12:54,BANKNIFTY22110341400PE,SELL,164.55,1
2022-11-03 11:12:54,BANKNIFTY22110341500CE,BUY,47.6,1
2022-11-03 11:12:54,BANKNIFTY22110341500PE,BUY,229.2,1
2022-11-03 11:12:56,NIFTY22110318100CE,SELL,23.55,1
2022-11-03 11:12:56,NIFTY22110318100PE,SELL,52.4,1
2022-11-03 11:12:56,NIFTY22110318150CE,BUY,8.65,1
2022-11-03 11:12:56,NIFTY22110318150PE,BUY,87.2,1
2022-11-03 11:15:22,BANKNIFTY22110341500CE,SELL,83.3,1
2022-11-03 11:15:22,BANKNIFTY22110341500PE,SELL,151.05,1
2022-11-03 11:15:22,BANKNIFTY22110341600CE,BUY,46.7,1
2022-11-03 11:15:22,BANKNIFTY22110341600PE,BUY,217.15,1
2022-11-03 11:15:48,BANKNIFTY22110341600CE,SELL,41.05,1
2022-11-03 11:15:48,BANKNIFTY22110341600PE,SELL,224.5,1
2022-11-03 11:15:48,BANKNIFTY22110341500CE,BUY,75.7,1
2022-11-03 11:15:48,BANKNIFTY22110341500PE,BUY,159.55,1
2022-11-03 11:15:52,BANKNIFTY22110341500CE,SELL,79.0,1
2022-11-03 11:15:52,BANKNIFTY22110341500PE,SELL,156.95,1
2022-11-03 11:15:52,BANKNIFTY22110341600CE,BUY,42.95,1
2022-11-03 11:15:52,BANKNIFTY22110341600PE,BUY,220.85,1
2022-11-03 11:15:53,BANKNIFTY22110341600CE,SELL,43.25,1
2022-11-03 11:15:53,BANKNIFTY22110341600PE,SELL,221.6,1
2022-11-03 11:15:53,BANKNIFTY22110341500CE,BUY,79.0,1
2022-11-03 11:15:53,BANKNIFTY22110341500PE,BUY,155.7,1
2022-11-03 11:15:57,BANKNIFTY22110341500CE,SELL,77.4,1
2022-11-03 11:15:57,BANKNIFTY22110341500PE,SELL,159.55,1
2022-11-03 11:15:57,BANKNIFTY22110341600CE,BUY,42.75,1
2022-11-03 11:15:57,BANKNIFTY22110341600PE,BUY,223.45,1
2022-11-03 11:15:58,BANKNIFTY22110341600CE,SELL,42.7,1
2022-11-03 11:15:58,BANKNIFTY22110341600PE,SELL,222.8,1
2022-11-03 11:15:58,BANKNIFTY22110341500CE,BUY,79.05,1
2022-11-03 11:15:58,BANKNIFTY22110341500PE,BUY,158.2,1
2022-11-03 11:16:00,BANKNIFTY22110341500CE,SELL,77.45,1
2022-11-03 11:16:00,BANKNIFTY22110341500PE,SELL,159.65,1
2022-11-03 11:16:00,BANKNIFTY22110341600CE,BUY,42.25,1
2022-11-03 11:16:00,BANKNIFTY22110341600PE,BUY,224.45,1
2022-11-03 11:16:13,BANKNIFTY22110341600CE,SELL,41.5,1
2022-11-03 11:16:13,BANKNIFTY22110341600PE,SELL,224.65,1
2022-11-03 11:16:13,BANKNIFTY22110341500CE,BUY,75.4,1
2022-11-03 11:16:13,BANKNIFTY22110341500PE,BUY,159.3,1
2022-11-03 11:16:59,BANKNIFTY22110341500CE,SELL,81.1,1
2022-11-03 11:16:59,BANKNIFTY22110341500PE,SELL,155.3,1
2022-11-03 11:16:59,BANKNIFTY22110341600CE,BUY,44.9,1
2022-11-03 11:16:59,BANKNIFTY22110341600PE,BUY,218.8,1
2022-11-03 11:18:02,BANKNIFTY22110341600CE,SELL,43.75,1
2022-11-03 11:18:02,BANKNIFTY22110341600PE,SELL,217.8,1
2022-11-03 11:18:02,BANKNIFTY22110341500CE,BUY,80.65,1
2022-11-03 11:18:02,BANKNIFTY22110341500PE,BUY,154.3,1
2022-11-03 11:18:04,BANKNIFTY22110341500CE,SELL,79.3,1
2022-11-03 11:18:04,BANKNIFTY22110341500PE,SELL,154.05,1
2022-11-03 11:18:04,BANKNIFTY22110341600CE,BUY,43.65,1
2022-11-03 11:18:04,BANKNIFTY22110341600PE,BUY,217.85,1
2022-11-03 11:18:07,BANKNIFTY22110341600CE,SELL,42.55,1
2022-11-03 11:18:07,BANKNIFTY22110341600PE,SELL,222.5,1
2022-11-03 11:18:07,BANKNIFTY22110341500CE,BUY,77.55,1
2022-11-03 11:18:07,BANKNIFTY22110341500PE,BUY,157.7,1
2022-11-03 11:19:37,BANKNIFTY22110341500CE,SELL,83.8,1
2022-11-03 11:19:37,BANKNIFTY22110341500PE,SELL,155.25,1
2022-11-03 11:19:37,BANKNIFTY22110341600CE,BUY,46.55,1
2022-11-03 11:19:37,BANKNIFTY22110341600PE,BUY,218.05,1
2022-11-03 11:19:39,BANKNIFTY22110341600CE,SELL,46.2,1
2022-11-03 11:19:39,BANKNIFTY22110341600PE,SELL,218.25,1
2022-11-03 11:19:39,BANKNIFTY22110341500CE,BUY,82.9,1
2022-11-03 11:19:39,BANKNIFTY22110341500PE,BUY,155.1,1
2022-11-03 11:19:57,BANKNIFTY22110341500CE,SELL,84.1,1
2022-11-03 11:19:57,BANKNIFTY22110341500PE,SELL,155.85,1
2022-11-03 11:19:57,BANKNIFTY22110341600CE,BUY,46.85,1
2022-11-03 11:19:57,BANKNIFTY22110341600PE,BUY,218.65,1
2022-11-03 11:19:58,BANKNIFTY22110341600CE,SELL,47.35,1
2022-11-03 11:19:58,BANKNIFTY22110341600PE,SELL,218.2,1
2022-11-03 11:19:58,BANKNIFTY22110341500CE,BUY,84.45,1
2022-11-03 11:19:58,BANKNIFTY22110341500PE,BUY,154.55,1
2022-11-03 11:20:05,BANKNIFTY22110341500CE,SELL,84.85,1
2022-11-03 11:20:05,BANKNIFTY22110341500PE,SELL,153.0,1
2022-11-03 11:20:05,BANKNIFTY22110341600CE,BUY,47.55,1
2022-11-03 11:20:05,BANKNIFTY22110341600PE,BUY,215.9,1
2022-11-03 11:20:18,BANKNIFTY22110341600CE,SELL,45.95,1
2022-11-03 11:20:18,BANKNIFTY22110341600PE,SELL,219.45,1
2022-11-03 11:20:18,BANKNIFTY22110341500CE,BUY,82.85,1
2022-11-03 11:20:18,BANKNIFTY22110341500PE,BUY,156.1,1
2022-11-03 11:20:20,BANKNIFTY22110341500CE,SELL,80.6,1
2022-11-03 11:20:20,BANKNIFTY22110341500PE,SELL,158.1,1
2022-11-03 11:20:20,BANKNIFTY22110341600CE,BUY,44.75,1
2022-11-03 11:20:20,BANKNIFTY22110341600PE,BUY,222.5,1
2022-11-03 11:20:22,BANKNIFTY22110341600CE,SELL,43.1,1
2022-11-03 11:20:22,BANKNIFTY22110341600PE,SELL,225.05,1
2022-11-03 11:20:22,BANKNIFTY22110341500CE,BUY,78.2,1
2022-11-03 11:20:22,BANKNIFTY22110341500PE,BUY,160.35,1
2022-11-03 11:21:15,BANKNIFTY22110341500CE,SELL,79.4,1
2022-11-03 11:21:15,BANKNIFTY22110341500PE,SELL,155.3,1
2022-11-03 11:21:15,BANKNIFTY22110341600CE,BUY,43.45,1
2022-11-03 11:21:15,BANKNIFTY22110341600PE,BUY,219.35,1
2022-11-03 11:21:16,BANKNIFTY22110341600CE,SELL,43.75,1
2022-11-03 11:21:16,BANKNIFTY22110341600PE,SELL,219.7,1
2022-11-03 11:21:16,BANKNIFTY22110341500CE,BUY,80.4,1
2022-11-03 11:21:16,BANKNIFTY22110341500PE,BUY,155.5,1
2022-11-03 11:21:19,BANKNIFTY22110341500CE,SELL,80.75,1
2022-11-03 11:21:19,BANKNIFTY22110341500PE,SELL,154.7,1
2022-11-03 11:21:19,BANKNIFTY22110341600CE,BUY,43.85,1
2022-11-03 11:21:19,BANKNIFTY22110341600PE,BUY,218.6,1
2022-11-03 11:21:21,BANKNIFTY22110341600CE,SELL,44.2,1
2022-11-03 11:21:21,BANKNIFTY22110341600PE,SELL,219.45,1
2022-11-03 11:21:21,BANKNIFTY22110341500CE,BUY,80.75,1
2022-11-03 11:21:21,BANKNIFTY22110341500PE,BUY,155.4,1
2022-11-03 11:21:25,BANKNIFTY22110341500CE,SELL,79.9,1
2022-11-03 11:21:25,BANKNIFTY22110341500PE,SELL,156.3,1
2022-11-03 11:21:25,BANKNIFTY22110341600CE,BUY,43.35,1
2022-11-03 11:21:25,BANKNIFTY22110341600PE,BUY,221.65,1
2022-11-03 11:21:26,BANKNIFTY22110341600CE,SELL,43.35,1
2022-11-03 11:21:26,BANKNIFTY22110341600PE,SELL,219.6,1
2022-11-03 11:21:26,BANKNIFTY22110341500CE,BUY,80.6,1
2022-11-03 11:21:26,BANKNIFTY22110341500PE,BUY,155.6,1
2022-11-03 11:21:28,BANKNIFTY22110341500CE,SELL,80.7,1
2022-11-03 11:21:28,BANKNIFTY22110341500PE,SELL,155.4,1
2022-11-03 11:21:28,BANKNIFTY22110341600CE,BUY,44.15,1
2022-11-03 11:21:28,BANKNIFTY22110341600PE,BUY,220.05,1
2022-11-03 11:21:30,BANKNIFTY22110341600CE,SELL,43.85,1
2022-11-03 11:21:30,BANKNIFTY22110341600PE,SELL,220.1,1
2022-11-03 11:21:30,BANKNIFTY22110341500CE,BUY,80.7,1
2022-11-03 11:21:30,BANKNIFTY22110341500PE,BUY,156.6,1
2022-11-03 11:21:36,BANKNIFTY22110341500CE,SELL,83.9,1
2022-11-03 11:21:36,BANKNIFTY22110341500PE,SELL,152.8,1
2022-11-03 11:21:36,BANKNIFTY22110341600CE,BUY,46.4,1
2022-11-03 11:21:36,BANKNIFTY22110341600PE,BUY,215.3,1
2022-11-03 11:26:14,BANKNIFTY22110341600CE,SELL,44.3,1
2022-11-03 11:26:14,BANKNIFTY22110341600PE,SELL,220.35,1
2022-11-03 11:26:14,BANKNIFTY22110341500CE,BUY,80.85,1
2022-11-03 11:26:14,BANKNIFTY22110341500PE,BUY,156.5,1
2022-11-03 11:27:09,BANKNIFTY22110341500CE,SELL,79.05,1
2022-11-03 11:27:09,BANKNIFTY22110341500PE,SELL,156.6,1
2022-11-03 11:27:09,BANKNIFTY22110341600CE,BUY,42.5,1
2022-11-03 11:27:09,BANKNIFTY22110341600PE,BUY,220.15,1
2022-11-03 11:27:13,BANKNIFTY22110341600CE,SELL,43.8,1
2022-11-03 11:27:13,BANKNIFTY22110341600PE,SELL,216.35,1
2022-11-03 11:27:13,BANKNIFTY22110341500CE,BUY,79.9,1
2022-11-03 11:27:13,BANKNIFTY22110341500PE,BUY,152.8,1
2022-11-03 11:27:14,BANKNIFTY22110341500CE,SELL,81.25,1
2022-11-03 11:27:14,BANKNIFTY22110341500PE,SELL,152.25,1
2022-11-03 11:27:14,BANKNIFTY22110341600CE,BUY,44.7,1
2022-11-03 11:27:14,BANKNIFTY22110341600PE,BUY,215.1,1
2022-11-03 11:27:32,BANKNIFTY22110341600CE,SELL,42.55,1
2022-11-03 11:27:32,BANKNIFTY22110341600PE,SELL,220.85,1
2022-11-03 11:27:32,BANKNIFTY22110341500CE,BUY,78.6,1
2022-11-03 11:27:32,BANKNIFTY22110341500PE,BUY,157.0,1
2022-11-03 11:27:41,BANKNIFTY22110341500CE,SELL,80.85,1
2022-11-03 11:27:41,BANKNIFTY22110341500PE,SELL,154.35,1
2022-11-03 11:27:41,BANKNIFTY22110341600CE,BUY,43.7,1
2022-11-03 11:27:41,BANKNIFTY22110341600PE,BUY,217.1,1
2022-11-03 11:27:45,BANKNIFTY22110341600CE,SELL,43.05,1
2022-11-03 11:27:45,BANKNIFTY22110341600PE,SELL,219.0,1
2022-11-03 11:27:45,BANKNIFTY22110341500CE,BUY,79.75,1
2022-11-03 11:27:45,BANKNIFTY22110341500PE,BUY,155.65,1
2022-11-03 11:27:47,BANKNIFTY22110341500CE,SELL,79.9,1
2022-11-03 11:27:47,BANKNIFTY22110341500PE,SELL,154.95,1
2022-11-03 11:27:47,BANKNIFTY22110341600CE,BUY,42.95,1
2022-11-03 11:27:47,BANKNIFTY22110341600PE,BUY,219.2,1
2022-11-03 11:28:04,BANKNIFTY22110341600CE,SELL,42.65,1
2022-11-03 11:28:04,BANKNIFTY22110341600PE,SELL,220.8,1
2022-11-03 11:28:04,BANKNIFTY22110341500CE,BUY,78.6,1
2022-11-03 11:28:04,BANKNIFTY22110341500PE,BUY,156.45,1
2022-11-03 11:28:51,BANKNIFTY22110341500CE,SELL,77.4,1
2022-11-03 11:28:51,BANKNIFTY22110341500PE,SELL,156.6,1
2022-11-03 11:28:51,BANKNIFTY22110341600CE,BUY,41.05,1
2022-11-03 11:28:51,BANKNIFTY22110341600PE,BUY,221.0,1
2022-11-03 11:28:53,BANKNIFTY22110341600CE,SELL,40.65,1
2022-11-03 11:28:53,BANKNIFTY22110341600PE,SELL,221.35,1
2022-11-03 11:28:53,BANKNIFTY22110341500CE,BUY,76.9,1
2022-11-03 11:28:53,BANKNIFTY22110341500PE,BUY,156.95,1
2022-11-03 11:28:55,BANKNIFTY22110341500CE,SELL,77.0,1
2022-11-03 11:28:55,BANKNIFTY22110341500PE,SELL,157.45,1
2022-11-03 11:28:55,BANKNIFTY22110341600CE,BUY,40.95,1
2022-11-03 11:28:55,BANKNIFTY22110341600PE,BUY,220.7,1
2022-11-03 11:29:06,BANKNIFTY22110341600CE,SELL,38.85,1
2022-11-03 11:29:06,BANKNIFTY22110341600PE,SELL,225.95,1
2022-11-03 11:29:06,BANKNIFTY22110341500CE,BUY,74.0,1
2022-11-03 11:29:06,BANKNIFTY22110341500PE,BUY,160.5,1
2022-11-03 11:29:55,BANKNIFTY22110341500CE,SELL,74.45,1
2022-11-03 11:29:55,BANKNIFTY22110341500PE,SELL,158.9,1
2022-11-03 11:29:55,BANKNIFTY22110341600CE,BUY,38.8,1
2022-11-03 11:29:55,BANKNIFTY22110341600PE,BUY,222.25,1
2022-11-03 11:29:56,BANKNIFTY22110341600CE,SELL,38.8,1
2022-11-03 11:29:56,BANKNIFTY22110341600PE,SELL,222.95,1
2022-11-03 11:29:56,BANKNIFTY22110341500CE,BUY,74.4,1
2022-11-03 11:29:56,BANKNIFTY22110341500PE,BUY,158.9,1
2022-11-03 11:29:58,BANKNIFTY22110341500CE,SELL,74.55,1
2022-11-03 11:29:58,BANKNIFTY22110341500PE,SELL,159.2,1
2022-11-03 11:29:58,BANKNIFTY22110341600CE,BUY,38.7,1
2022-11-03 11:29:58,BANKNIFTY22110341600PE,BUY,222.4,1
2022-11-03 11:30:00,BANKNIFTY22110341600CE,SELL,38.9,1
2022-11-03 11:30:00,BANKNIFTY22110341600PE,SELL,225.0,1
2022-11-03 11:30:00,BANKNIFTY22110341500CE,BUY,73.55,1
2022-11-03 11:30:00,BANKNIFTY22110341500PE,BUY,156.6,1
2022-11-03 11:34:02,NIFTY22110318150CE,SELL,7.8,1
2022-11-03 11:34:02,NIFTY22110318150PE,SELL,85.65,1
2022-11-03 11:34:02,NIFTY22110318100CE,BUY,22.2,1
2022-11-03 11:34:02,NIFTY22110318100PE,BUY,49.95,1
2022-11-03 11:41:43,BANKNIFTY22110341500CE,SELL,36.65,1
2022-11-03 11:41:43,BANKNIFTY22110341500PE,SELL,220.7,1
2022-11-03 11:41:43,BANKNIFTY22110341400CE,BUY,69.75,1
2022-11-03 11:41:43,BANKNIFTY22110341400PE,BUY,154.55,1
2022-11-03 11:41:46,BANKNIFTY22110341400CE,SELL,70.7,1
2022-11-03 11:41:46,BANKNIFTY22110341400PE,SELL,150.5,1
2022-11-03 11:41:46,BANKNIFTY22110341500CE,BUY,36.95,1
2022-11-03 11:41:46,BANKNIFTY22110341500PE,BUY,218.05,1
2022-11-03 11:41:48,BANKNIFTY22110341500CE,SELL,36.9,1
2022-11-03 11:41:48,BANKNIFTY22110341500PE,SELL,217.6,1
2022-11-03 11:41:48,BANKNIFTY22110341400CE,BUY,70.4,1
2022-11-03 11:41:48,BANKNIFTY22110341400PE,BUY,152.35,1
2022-11-03 11:42:52,BANKNIFTY22110341400CE,SELL,69.65,1
2022-11-03 11:42:52,BANKNIFTY22110341400PE,SELL,154.0,1
2022-11-03 11:42:52,BANKNIFTY22110341500CE,BUY,36.1,1
2022-11-03 11:42:52,BANKNIFTY22110341500PE,BUY,221.15,1
2022-11-03 11:42:55,BANKNIFTY22110341500CE,SELL,35.9,1
2022-11-03 11:42:55,BANKNIFTY22110341500PE,SELL,224.7,1
2022-11-03 11:42:55,BANKNIFTY22110341400CE,BUY,68.75,1
2022-11-03 11:42:55,BANKNIFTY22110341400PE,BUY,157.7,1
2022-11-03 11:42:59,BANKNIFTY22110341400CE,SELL,68.4,1
2022-11-03 11:42:59,BANKNIFTY22110341400PE,SELL,158.7,1
2022-11-03 11:42:59,BANKNIFTY22110341500CE,BUY,35.4,1
2022-11-03 11:42:59,BANKNIFTY22110341500PE,BUY,225.4,1
2022-11-03 11:43:00,BANKNIFTY22110341500CE,SELL,35.75,1
2022-11-03 11:43:00,BANKNIFTY22110341500PE,SELL,227.25,1
2022-11-03 11:43:00,BANKNIFTY22110341400CE,BUY,66.85,1
2022-11-03 11:43:00,BANKNIFTY22110341400PE,BUY,156.65,1
2022-11-03 11:43:31,BANKNIFTY22110341400CE,SELL,70.95,1
2022-11-03 11:43:31,BANKNIFTY22110341400PE,SELL,151.65,1
2022-11-03 11:43:31,BANKNIFTY22110341500CE,BUY,37.0,1
2022-11-03 11:43:31,BANKNIFTY22110341500PE,BUY,218.05,1
2022-11-03 11:44:02,BANKNIFTY22110341500CE,SELL,35.7,1
2022-11-03 11:44:02,BANKNIFTY22110341500PE,SELL,225.4,1
2022-11-03 11:44:02,BANKNIFTY22110341400CE,BUY,68.2,1
2022-11-03 11:44:02,BANKNIFTY22110341400PE,BUY,157.9,1
2022-11-03 11:44:10,BANKNIFTY22110341400CE,SELL,69.95,1
2022-11-03 11:44:10,BANKNIFTY22110341400PE,SELL,154.5,1
2022-11-03 11:44:10,BANKNIFTY22110341500CE,BUY,36.9,1
2022-11-03 11:44:10,BANKNIFTY22110341500PE,BUY,222.9,1
2022-11-03 11:44:12,BANKNIFTY22110341500CE,SELL,36.65,1
2022-11-03 11:44:12,BANKNIFTY22110341500PE,SELL,222.85,1
2022-11-03 11:44:12,BANKNIFTY22110341400CE,BUY,69.15,1
2022-11-03 11:44:12,BANKNIFTY22110341400PE,BUY,156.75,1
2022-11-03 11:44:17,BANKNIFTY22110341400CE,SELL,69.5,1
2022-11-03 11:44:17,BANKNIFTY22110341400PE,SELL,156.2,1
2022-11-03 11:44:17,BANKNIFTY22110341500CE,BUY,37.1,1
2022-11-03 11:44:17,BANKNIFTY22110341500PE,BUY,222.0,1
2022-11-03 11:44:19,BANKNIFTY22110341500CE,SELL,36.1,1
2022-11-03 11:44:19,BANKNIFTY22110341500PE,SELL,225.7,1
2022-11-03 11:44:19,BANKNIFTY22110341400CE,BUY,68.75,1
2022-11-03 11:44:19,BANKNIFTY22110341400PE,BUY,157.0,1
2022-11-03 11:46:23,BANKNIFTY22110341400CE,SELL,67.1,1
2022-11-03 11:46:23,BANKNIFTY22110341400PE,SELL,150.3,1
2022-11-03 11:46:23,BANKNIFTY22110341500CE,BUY,35.7,1
2022-11-03 11:46:23,BANKNIFTY22110341500PE,BUY,216.6,1
2022-11-03 11:46:34,BANKNIFTY22110341500CE,SELL,34.75,1
2022-11-03 11:46:34,BANKNIFTY22110341500PE,SELL,220.55,1
2022-11-03 11:46:34,BANKNIFTY22110341400CE,BUY,67.2,1
2022-11-03 11:46:34,BANKNIFTY22110341400PE,BUY,152.15,1
2022-11-03 11:46:52,BANKNIFTY22110341400CE,SELL,66.95,1
2022-11-03 11:46:52,BANKNIFTY22110341400PE,SELL,154.0,1
2022-11-03 11:46:52,BANKNIFTY22110341500CE,BUY,35.3,1
2022-11-03 11:46:52,BANKNIFTY22110341500PE,BUY,223.05,1
2022-11-03 11:47:34,BANKNIFTY22110341500CE,SELL,34.9,1
2022-11-03 11:47:34,BANKNIFTY22110341500PE,SELL,222.3,1
2022-11-03 11:47:34,BANKNIFTY22110341400CE,BUY,66.1,1
2022-11-03 11:47:34,BANKNIFTY22110341400PE,BUY,156.35,1
2022-11-03 11:47:44,BANKNIFTY22110341400CE,SELL,68.15,1
2022-11-03 11:47:44,BANKNIFTY22110341400PE,SELL,154.8,1
2022-11-03 11:47:44,BANKNIFTY22110341500CE,BUY,35.75,1
2022-11-03 11:47:44,BANKNIFTY22110341500PE,BUY,221.5,1
2022-11-03 11:47:48,BANKNIFTY22110341500CE,SELL,36.25,1
2022-11-03 11:47:48,BANKNIFTY22110341500PE,SELL,222.95,1
2022-11-03 11:47:48,BANKNIFTY22110341400CE,BUY,68.1,1
2022-11-03 11:47:48,BANKNIFTY22110341400PE,BUY,154.6,1
2022-11-03 11:47:53,BANKNIFTY22110341400CE,SELL,66.8,1
2022-11-03 11:47:53,BANKNIFTY22110341400PE,SELL,158.25,1
2022-11-03 11:47:53,BANKNIFTY22110341500CE,BUY,35.1,1
2022-11-03 11:47:53,BANKNIFTY22110341500PE,BUY,227.05,1
2022-11-03 11:47:56,BANKNIFTY22110341500CE,SELL,36.2,1
2022-11-03 11:47:56,BANKNIFTY22110341500PE,SELL,224.05,1
2022-11-03 11:47:56,BANKNIFTY22110341400CE,BUY,67.65,1
2022-11-03 11:47:56,BANKNIFTY22110341400PE,BUY,156.05,1
2022-11-03 11:47:58,BANKNIFTY22110341400CE,SELL,68.55,1
2022-11-03 11:47:58,BANKNIFTY22110341400PE,SELL,154.25,1
2022-11-03 11:47:58,BANKNIFTY22110341500CE,BUY,36.6,1
2022-11-03 11:47:58,BANKNIFTY22110341500PE,BUY,222.8,1
2022-11-03 11:48:06,BANKNIFTY22110341500CE,SELL,36.35,1
2022-11-03 11:48:06,BANKNIFTY22110341500PE,SELL,223.3,1
2022-11-03 11:48:06,BANKNIFTY22110341400CE,BUY,68.4,1
2022-11-03 11:48:06,BANKNIFTY22110341400PE,BUY,155.0,1
2022-11-03 11:53:29,BANKNIFTY22110341400CE,SELL,68.6,1
2022-11-03 11:53:29,BANKNIFTY22110341400PE,SELL,149.55,1
2022-11-03 11:53:29,BANKNIFTY22110341500CE,BUY,36.0,1
2022-11-03 11:53:29,BANKNIFTY22110341500PE,BUY,216.85,1
2022-11-03 11:53:39,BANKNIFTY22110341500CE,SELL,33.95,1
2022-11-03 11:53:39,BANKNIFTY22110341500PE,SELL,227.65,1
2022-11-03 11:53:39,BANKNIFTY22110341400CE,BUY,65.4,1
2022-11-03 11:53:39,BANKNIFTY22110341400PE,BUY,157.85,1
2022-11-03 11:59:34,BANKNIFTY22110341400CE,SELL,67.85,1
2022-11-03 11:59:34,BANKNIFTY22110341400PE,SELL,153.45,1
2022-11-03 11:59:34,BANKNIFTY22110341500CE,BUY,35.7,1
2022-11-03 11:59:34,BANKNIFTY22110341500PE,BUY,220.6,1
2022-11-03 11:59:54,BANKNIFTY22110341500CE,SELL,34.95,1
2022-11-03 11:59:54,BANKNIFTY22110341500PE,SELL,224.55,1
2022-11-03 11:59:54,BANKNIFTY22110341400CE,BUY,66.35,1
2022-11-03 11:59:54,BANKNIFTY22110341400PE,BUY,155.75,1
2022-11-03 11:59:55,BANKNIFTY22110341400CE,SELL,66.4,1
2022-11-03 11:59:55,BANKNIFTY22110341400PE,SELL,155.95,1
2022-11-03 11:59:55,BANKNIFTY22110341500CE,BUY,34.8,1
2022-11-03 11:59:55,BANKNIFTY22110341500PE,BUY,224.4,1
2022-11-03 11:59:57,BANKNIFTY22110341500CE,SELL,34.15,1
2022-11-03 11:59:57,BANKNIFTY22110341500PE,SELL,225.05,1
2022-11-03 11:59:57,BANKNIFTY22110341400CE,BUY,65.95,1
2022-11-03 11:59:57,BANKNIFTY22110341400PE,BUY,156.55,1
2022-11-03 12:00:22,BANKNIFTY22110341400CE,SELL,69.3,1
2022-11-03 12:00:22,BANKNIFTY22110341400PE,SELL,151.5,1
2022-11-03 12:00:22,BANKNIFTY22110341500CE,BUY,37.0,1
2022-11-03 12:00:22,BANKNIFTY22110341500PE,BUY,218.95,1
2022-11-03 12:00:57,BANKNIFTY22110341500CE,SELL,34.8,1
2022-11-03 12:00:57,BANKNIFTY22110341500PE,SELL,227.2,1
2022-11-03 12:00:57,BANKNIFTY22110341400CE,BUY,65.4,1
2022-11-03 12:00:57,BANKNIFTY22110341400PE,BUY,157.9,1
2022-11-03 12:02:30,BANKNIFTY22110341400CE,SELL,70.15,1
2022-11-03 12:02:30,BANKNIFTY22110341400PE,SELL,148.5,1
2022-11-03 12:02:30,BANKNIFTY22110341500CE,BUY,37.7,1
2022-11-03 12:02:30,BANKNIFTY22110341500PE,BUY,216.0,1
2022-11-03 12:02:35,BANKNIFTY22110341500CE,SELL,35.4,1
2022-11-03 12:02:35,BANKNIFTY22110341500PE,SELL,221.75,1
